,date,district,market,commodity,unit,pricetype,currency,price,standardized_price
3054,2014-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8529.0,94.76666666666667
3055,2014-06-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,42.95,42.95
3056,2014-06-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,3288.0,36.53333333333333
3057,2014-06-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,72.69,72.69
3058,2014-06-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5191.0,57.67777777777778
3059,2014-06-15,Kitui,Kitui,Maize,KG,Retail,KES,38.0,38.0
3060,2014-06-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2361.11,47.2222
3061,2014-06-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
3062,2014-06-15,Kitui,Kitui,Beans,KG,Retail,KES,81.0,81.0
3063,2014-06-15,Marsabit,Marsabit,Maize,KG,Retail,KES,51.5,51.5
3064,2014-06-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,35.0,35.0
3065,2014-06-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3344.0,37.15555555555556
3066,2014-06-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1864.44,37.2888
3067,2014-06-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,4013.0,44.58888888888889
3068,2014-06-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,43.63,87.26
3069,2014-06-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,200.0,200.0
3070,2014-06-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,66.84,66.84
3071,2014-06-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,6450.0,71.66666666666667
3072,2014-06-15,Mandera,Mandera,Maize,KG,Retail,KES,57.0,57.0
3073,2014-06-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,37.89,37.89
3074,2014-06-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3929.0,43.65555555555556
3075,2014-06-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,2170.55,43.411
3076,2014-06-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3714.0,41.266666666666666
3077,2014-06-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,87.88,87.88
3078,2014-06-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,7657.0,85.07777777777778
3079,2014-06-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,34.72,34.72
3080,2014-06-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,63.31,63.31
3081,2014-06-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,81.83,81.83
3082,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,36.4,36.4
3083,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3100.0,34.44444444444444
3084,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1423.88,28.477600000000002
3085,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6750.0,75.0
3086,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,85.67,85.67
3087,2014-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8100.0,90.0
3088,2014-07-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,3115.71,34.619
3089,2014-07-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,68.45,68.45
3090,2014-07-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5035.71,55.952333333333335
3091,2014-07-15,Kitui,Kitui,Maize,KG,Retail,KES,39.0,39.0
3092,2014-07-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2055.55,41.111000000000004
3093,2014-07-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
3094,2014-07-15,Kitui,Kitui,Beans,KG,Retail,KES,77.0,77.0
3095,2014-07-15,Marsabit,Marsabit,Maize,KG,Retail,KES,49.6,49.6
3096,2014-07-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,28.39,28.39
3097,2014-07-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,3384.29,37.60322222222222
3098,2014-07-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1726.97,34.5394
3099,2014-07-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,4185.71,46.50788888888889
3100,2014-07-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,43.0,86.0
3101,2014-07-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,190.0,190.0
3102,2014-07-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,48.81,48.81
3103,2014-07-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,4734.29,52.60322222222222
3104,2014-07-15,Mandera,Mandera,Maize,KG,Retail,KES,59.0,59.0
3105,2014-07-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3657.14,40.63488888888889
3106,2014-07-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1968.26,39.3652
3107,2014-07-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
3108,2014-07-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,90.09,90.09
3109,2014-07-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,7188.57,79.873
3110,2014-07-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,32.07,32.07
3111,2014-07-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,63.71,63.71
3112,2014-07-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,77.1,77.1
3113,2014-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3278.57,36.42855555555556
3114,2014-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1209.52,24.1904
3115,2014-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,6042.86,67.14288888888889
3116,2014-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,69.71,69.71
3117,2014-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,7200.0,80.0
3118,2014-08-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2840.0,31.555555555555557
3119,2014-08-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,60.29,60.29
3120,2014-08-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5103.75,56.708333333333336
3121,2014-08-15,Kitui,Kitui,Maize,KG,Retail,KES,36.0,36.0
3122,2014-08-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,1902.77,38.0554
3123,2014-08-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
3124,2014-08-15,Kitui,Kitui,Beans,KG,Retail,KES,75.0,75.0
3125,2014-08-15,Marsabit,Marsabit,Maize,KG,Retail,KES,53.6,53.6
3126,2014-08-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,25.94,25.94
3127,2014-08-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2962.5,32.91666666666667
3128,2014-08-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1545.13,30.902600000000003
3129,2014-08-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3960.0,44.0
3130,2014-08-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,42.0,84.0
3131,2014-08-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,160.0,160.0
3132,2014-08-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,52.14,52.14
3133,2014-08-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5356.25,59.51388888888889
3134,2014-08-15,Mandera,Mandera,Maize,KG,Retail,KES,61.0,61.0
3135,2014-08-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,40.04,40.04
3136,2014-08-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3306.25,36.736111111111114
3137,2014-08-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1756.93,35.138600000000004
3138,2014-08-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3312.5,36.80555555555556
3139,2014-08-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,90.08,90.08
3140,2014-08-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6858.33,76.20366666666666
3141,2014-08-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,80.78,80.78
3142,2014-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,3080.0,34.22222222222222
3143,2014-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1240.96,24.819200000000002
3144,2014-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,5782.5,64.25
3145,2014-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,69.34,69.34
3146,2014-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,6930.0,77.0
3147,2014-09-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2348.0,26.08888888888889
3148,2014-09-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,60.7,60.7
3149,2014-09-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5224.0,58.044444444444444
3150,2014-09-15,Kitui,Kitui,Maize,KG,Retail,KES,34.0,34.0
3151,2014-09-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2125.0,42.5
3152,2014-09-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,3600.0,40.0
3153,2014-09-15,Kitui,Kitui,Beans,KG,Retail,KES,72.5,72.5
3154,2014-09-15,Marsabit,Marsabit,Maize,KG,Retail,KES,49.1,49.1
3155,2014-09-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,29.29,29.29
3156,2014-09-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2696.0,29.955555555555556
3157,2014-09-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1553.33,31.066599999999998
3158,2014-09-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3912.0,43.46666666666667
3159,2014-09-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,45.75,91.5
3160,2014-09-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,177.5,177.5
3161,2014-09-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,55.19,55.19
3162,2014-09-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5552.0,61.68888888888889
3163,2014-09-15,Mandera,Mandera,Maize,KG,Retail,KES,63.0,63.0
3164,2014-09-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,40.09,40.09
3165,2014-09-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3208.0,35.644444444444446
3166,2014-09-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1666.66,33.333200000000005
3167,2014-09-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3392.0,37.68888888888889
3168,2014-09-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,90.2,90.2
3169,2014-09-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6800.0,75.55555555555556
3170,2014-09-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,26.08,26.08
3171,2014-09-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,66.64,66.64
3172,2014-09-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,71.55,71.55
3173,2014-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,2904.0,32.266666666666666
3174,2014-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1408.88,28.1776
3175,2014-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,5850.0,65.0
3176,2014-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,76.93,76.93
3177,2014-09-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,6750.0,75.0
3178,2014-10-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,27.08,27.08
3179,2014-10-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2300.0,25.555555555555557
3180,2014-10-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,62.62,62.62
3181,2014-10-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5219.44,57.99377777777777
3182,2014-10-15,Kitui,Kitui,Maize,KG,Retail,KES,32.0,32.0
3183,2014-10-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2333.32,46.6664
3184,2014-10-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,4200.0,46.66666666666667
3185,2014-10-15,Kitui,Kitui,Beans,KG,Retail,KES,72.5,72.5
3186,2014-10-15,Marsabit,Marsabit,Maize,KG,Retail,KES,51.2,51.2
3187,2014-10-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,26.12,26.12
3188,2014-10-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2402.22,26.691333333333333
3189,2014-10-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1663.88,33.2776
3190,2014-10-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3626.67,40.29633333333334
3191,2014-10-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,48.85,97.7
3192,2014-10-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,221.75,221.75
3193,2014-10-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,55.07,55.07
3194,2014-10-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5600.0,62.22222222222222
3195,2014-10-15,Mandera,Mandera,Maize,KG,Retail,KES,66.0,66.0
3196,2014-10-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3028.57,33.65077777777778
3197,2014-10-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1711.64,34.232800000000005
3198,2014-10-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3400.0,37.77777777777778
3199,2014-10-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,84.29,84.29
3200,2014-10-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6780.95,75.34388888888888
3201,2014-10-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,24.94,24.94
3202,2014-10-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,60.1,60.1
3203,2014-10-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,75.0,75.0
3204,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,24.75,24.75
3205,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,2487.11,27.634555555555558
3206,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1329.0,26.580000000000002
3207,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,5756.67,63.963
3208,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,73.03,73.03
3209,2014-10-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,7300.0,81.11111111111111
3210,2014-11-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,25.33,25.33
3211,2014-11-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2220.83,24.67588888888889
3212,2014-11-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,63.05,63.05
3213,2014-11-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5025.0,55.833333333333336
3214,2014-11-15,Kitui,Kitui,Maize,KG,Retail,KES,32.0,32.0
3215,2014-11-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,2583.32,51.6664
3216,2014-11-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,4500.0,50.0
3217,2014-11-15,Kitui,Kitui,Beans,KG,Retail,KES,76.0,76.0
3218,2014-11-15,Marsabit,Marsabit,Maize,KG,Retail,KES,50.7,50.7
3219,2014-11-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,25.57,25.57
3220,2014-11-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2551.67,28.35188888888889
3221,2014-11-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1945.37,38.907399999999996
3222,2014-11-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3685.0,40.94444444444444
3223,2014-11-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,45.0,90.0
3224,2014-11-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,222.0,222.0
3225,2014-11-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,55.3,55.3
3226,2014-11-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5516.67,61.29633333333334
3227,2014-11-15,Mandera,Mandera,Maize,KG,Retail,KES,64.0,64.0
3228,2014-11-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,35.45,35.45
3229,2014-11-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,2837.5,31.52777777777778
3230,2014-11-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1819.44,36.3888
3231,2014-11-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3400.0,37.77777777777778
3232,2014-11-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,75.97,75.97
3233,2014-11-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6800.0,75.55555555555556
3234,2014-11-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,72.0,72.0
3235,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,23.96,23.96
3236,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,2021.67,22.463
3237,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1465.74,29.3148
3238,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,4620.0,51.333333333333336
3239,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,70.27,70.27
3240,2014-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,7470.0,83.0
3241,2014-12-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,25.79,25.79
3242,2014-12-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2200.0,24.444444444444446
3243,2014-12-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,60.5,60.5
3244,2014-12-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5410.0,60.111111111111114
3245,2014-12-15,Kitui,Kitui,Maize,KG,Retail,KES,30.0,30.0
3246,2014-12-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,1763.88,35.2776
3247,2014-12-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,4500.0,50.0
3248,2014-12-15,Kitui,Kitui,Beans,KG,Retail,KES,66.0,66.0
3249,2014-12-15,Marsabit,Marsabit,Maize,KG,Retail,KES,48.8,48.8
3250,2014-12-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,26.39,26.39
3251,2014-12-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2217.14,24.634888888888888
3252,2014-12-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1580.95,31.619000000000003
3253,2014-12-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3742.86,41.58733333333333
3254,2014-12-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,43.0,86.0
3255,2014-12-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,220.0,220.0
3256,2014-12-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,53.31,53.31
3257,2014-12-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5800.0,64.44444444444444
3258,2014-12-15,Mandera,Mandera,Maize,KG,Retail,KES,60.0,60.0
3259,2014-12-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,30.75,30.75
3260,2014-12-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3200.0,35.55555555555556
3261,2014-12-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1619.04,32.3808
3262,2014-12-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3400.0,37.77777777777778
3263,2014-12-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,76.04,76.04
3264,2014-12-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6800.0,75.55555555555556
3265,2014-12-15,Nakuru,Nakuru,Maize,KG,Wholesale,KES,24.12,24.12
3266,2014-12-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,53.18,53.18
3267,2014-12-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,79.0,79.0
3268,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,22.21,22.21
3269,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,2000.0,22.22222222222222
3270,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1357.14,27.1428
3271,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,5850.0,65.0
3272,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,65.77,65.77
3273,2014-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8100.0,90.0
3274,2015-01-15,Kilifi,Kilifi,Maize,KG,Retail,KES,33.9,33.9
3275,2015-01-15,Kilifi,Kilifi,Beans,KG,Retail,KES,83.1,83.1
3276,2015-01-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,28.11,28.11
3277,2015-01-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2372.0,26.355555555555558
3278,2015-01-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,60.25,60.25
3279,2015-01-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5596.0,62.17777777777778
3280,2015-01-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,35.0,35.0
3281,2015-01-15,Kitui,Kitui,Maize,KG,Retail,KES,29.0,29.0
3282,2015-01-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,944.43,18.8886
3283,2015-01-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,4500.0,50.0
3284,2015-01-15,Kitui,Kitui,Beans,KG,Retail,KES,69.0,69.0
3285,2015-01-15,Marsabit,Marsabit,Maize,KG,Retail,KES,48.9,48.9
3286,2015-01-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,27.57,27.57
3287,2015-01-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,2356.0,26.177777777777777
3288,2015-01-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1714.44,34.2888
3289,2015-01-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,3674.0,40.82222222222222
3290,2015-01-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,43.0,86.0
3291,2015-01-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,215.0,215.0
3292,2015-01-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,58.26,58.26
3293,2015-01-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,5696.0,63.28888888888889
3294,2015-01-15,Garissa,Garissa,Maize,KG,Retail,KES,65.0,65.0
3295,2015-01-15,Mandera,Mandera,Maize,KG,Retail,KES,66.0,66.0
3296,2015-01-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,3200.0,35.55555555555556
3297,2015-01-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,1483.33,29.6666
3298,2015-01-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,3400.0,37.77777777777778
3299,2015-01-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,75.31,75.31
3300,2015-01-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,6864.0,76.26666666666667
3301,2015-01-15,Baringo,Marigat (Baringo),Maize,KG,Retail,KES,42.0,42.0
3302,2015-01-15,Baringo,Marigat (Baringo),Beans,KG,Retail,KES,104.0,104.0
3303,2015-01-15,Kajiado,Kajiado,Maize,KG,Retail,KES,41.1,41.1
3304,2015-01-15,Kajiado,Kajiado,Beans,KG,Retail,KES,87.3,87.3
3305,2015-01-15,Nakuru,Nakuru,Maize,90 KG,Wholesale,KES,2088.0,23.2
3306,2015-01-15,Nakuru,Nakuru,Potatoes,50 KG,Wholesale,KES,1324.44,26.4888
3307,2015-01-15,Nakuru,Nakuru,Sorghum,90 KG,Wholesale,KES,3148.0,34.97777777777778
3308,2015-01-15,Nakuru,Nakuru,Beans,KG,Wholesale,KES,55.3,55.3
3309,2015-01-15,Nakuru,Nakuru,Beans,90 KG,Wholesale,KES,5400.0,60.0
3310,2015-01-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,82.0,82.0
3311,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,23.6,23.6
3312,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,2000.0,22.22222222222222
3313,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,1427.22,28.5444
3314,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,5835.0,64.83333333333334
3315,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,71.2,71.2
3316,2015-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,8100.0,90.0
3317,2015-02-15,Kilifi,Kilifi,Maize,KG,Retail,KES,37.5,37.5
3318,2015-02-15,Kilifi,Kilifi,Beans,KG,Retail,KES,87.4,87.4
3319,2015-02-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,2500.0,27.77777777777778
3320,2015-02-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,5760.0,64.0
3321,2015-02-15,Tana River,Hola (Tana River),Maize,KG,Retail,KES,35.0,35.0
3322,2015-02-15,Kitui,Kitui,Maize,KG,Retail,KES,29.0,29.0
3323,2015-02-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,1249.99,24.9998
3324,2015-02-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,4275.0,47.5
3325,2015-02-15,Kitui,Kitui,Beans,KG,Retail,KES,71.0,71.0
3326,2015-02-15,Marsabit,Marsabit,Maize,KG,Retail,KES,52.1,52.1
